Date (MM/DD/YYYY),Time (HH:MM),Wspd,Dry-bulb,DHI,DNI,GHI,ALB
1/22/2021,16:00,0.6000000000000001,14.0,0.1476,0.1801,0.2053,0.02385
1/22/2021,17:00,0.5,12.0,0.0688,0.02287,0.07215,0.02307
1/23/2021,08:00,2.6,9.0,0.03989,0.002855,0.04014,0.02281
1/23/2021,09:00,2.9000000000000004,12.0,0.1285,0.1311,0.1642,0.02374
1/23/2021,10:00,2.5,14.0,0.1828,0.282,0.3023,0.02374
1/23/2021,11:00,2.3000000000000003,15.0,0.2125,0.3763,0.4132,0.02326
1/23/2021,12:00,2.0,15.0,0.2262,0.4221,0.4773,0.02286
1/23/2021,13:00,1.2000000000000002,15.0,0.228,0.428,0.4862,0.0228
1/23/2021,14:00,0.6000000000000001,14.0,0.2182,0.3953,0.4389,0.02311
1/23/2021,15:00,0.7000000000000001,13.0,0.1942,0.3175,0.3412,0.0236
1/23/2021,16:00,1.0,11.0,0.149,0.1838,0.2084,0.02384
1/23/2021,17:00,1.2000000000000002,10.0,0.07055,0.02483,0.07427,0.02308
1/24/2021,08:00,2.1,8.0,0.0408,0.003151,0.04109,0.02281
1/24/2021,09:00,2.4000000000000004,12.0,0.1294,0.1333,0.166,0.02374
1/24/2021,10:00,1.9,15.0,0.1836,0.2844,0.3048,0.02371
1/24/2021,11:00,1.0,16.0,0.2131,0.3785,0.4162,0.02323
1/24/2021,12:00,0.9,17.0,0.2269,0.4243,0.4807,0.02283
1/24/2021,13:00,1.3,18.0,0.2287,0.4304,0.4899,0.02277
1/24/2021,14:00,1.4,18.0,0.219,0.398,0.4427,0.02307
1/24/2021,15:00,1.1,17.0,0.1953,0.3207,0.3449,0.02357
1/24/2021,16:00,0.8,15.0,0.1503,0.1874,0.2116,0.02383
1/24/2021,17:00,1.0,13.0,0.07231,0.02689,0.07643,0.0231
1/25/2021,08:00,3.2,9.0,0.04177,0.003486,0.0421,0.02281
1/25/2021,09:00,3.8,13.0,0.1303,0.1356,0.1679,0.02373
1/25/2021,10:00,3.5,16.0,0.1844,0.2868,0.3074,0.02369
1/25/2021,11:00,2.5,18.0,0.2139,0.3809,0.4193,0.0232
1/25/2021,12:00,1.4,19.0,0.2276,0.4266,0.4842,0.02279
1/25/2021,13:00,0.8,20.0,0.2294,0.4328,0.4936,0.02273
1/25/2021,14:00,0.5,21.0,0.2198,0.4007,0.4465,0.02304
1/25/2021,15:00,0.5,20.0,0.1963,0.3239,0.3486,0.02354
1/25/2021,16:00,0.8,17.0,0.1517,0.1911,0.2149,0.02381
1/25/2021,17:00,1.0,14.0,0.07408,0.02903,0.07863,0.02311
1/26/2021,08:00,2.9000000000000004,9.0,0.04279,0.003863,0.04316,0.02282
1/26/2021,09:00,2.8000000000000003,13.0,0.1313,0.1381,0.1699,0.02372
1/26/2021,10:00,2.1,17.0,0.1852,0.2893,0.3101,0.02366
1/26/2021,11:00,0.9,20.0,0.2146,0.3833,0.4225,0.02317
1/26/2021,12:00,0.9,22.0,0.2283,0.429,0.4877,0.02276
1/26/2021,13:00,1.5,23.0,0.2301,0.4353,0.4974,0.02269
1/26/2021,14:00,1.7000000000000002,23.0,0.2207,0.4034,0.4503,0.023
1/26/2021,15:00,1.3,22.0,0.1973,0.3271,0.3523,0.02351
1/26/2021,16:00,1.1,18.0,0.153,0.1948,0.2182,0.0238
1/26/2021,17:00,1.2000000000000002,15.0,0.07585,0.03127,0.08086,0.02313
1/27/2021,08:00,1.6,13.0,0.04387,0.004287,0.04429,0.02282
1/27/2021,09:00,2.7,16.0,0.1324,0.1406,0.172,0.02371
1/27/2021,10:00,3.0,18.0,0.1861,0.2919,0.3129,0.02364
1/27/2021,11:00,2.5,19.0,0.2153,0.3857,0.4258,0.02313
1/27/2021,12:00,1.9,20.0,0.229,0.4314,0.4913,0.02272
1/27/2021,13:00,1.5,21.0,0.2309,0.4378,0.5012,0.02265
1/27/2021,14:00,1.1,21.0,0.2215,0.4062,0.4542,0.02296
1/27/2021,15:00,0.8,20.0,0.1983,0.3303,0.356,0.02348
1/27/2021,16:00,0.9,17.0,0.1544,0.1985,0.2215,0.02378
1/27/2021,17:00,1.2000000000000002,15.0,0.07762,0.03359,0.08312,0.02314
1/28/2021,08:00,4.7,12.0,0.04499,0.004763,0.04547,0.02283
1/28/2021,09:00,4.2,16.0,0.1334,0.1433,0.1741,0.0237
1/28/2021,10:00,3.7,19.0,0.1869,0.2946,0.3157,0.02361
1/28/2021,11:00,3.0,21.0,0.2161,0.3882,0.4292,0.0231
1/28/2021,12:00,2.5,22.0,0.2297,0.4338,0.495,0.02268
1/28/2021,13:00,2.2,23.0,0.2316,0.4403,0.5051,0.02261
1/28/2021,14:00,1.9,24.0,0.2223,0.4089,0.4582,0.02293
1/28/2021,15:00,1.3,22.0,0.1993,0.3335,0.3599,0.02344
1/28/2021,16:00,1.1,18.0,0.1557,0.2023,0.2248,0.02376
1/28/2021,17:00,1.6,15.0,0.0794,0.036,0.08542,0.02316
1/29/2021,08:00,4.5,11.0,0.04617,0.005295,0.04672,0.02284
1/29/2021,09:00,3.9,15.0,0.1345,0.146,0.1764,0.02369
1/29/2021,10:00,3.2,19.0,0.1878,0.2973,0.3187,0.02358
1/29/2021,11:00,2.5,22.0,0.2168,0.3907,0.4326,0.02307
1/29/2021,12:00,1.9,23.0,0.2304,0.4362,0.4988,0.02265
1/29/2021,13:00,1.3,24.0,0.2324,0.4428,0.5091,0.02257
1/29/2021,14:00,0.9,24.0,0.2231,0.4117,0.4622,0.02289
1/29/2021,15:00,0.4,23.0,0.2003,0.3368,0.3637,0.02341
1/29/2021,16:00,0.3,20.0,0.1571,0.206,0.2282,0.02374
1/29/2021,17:00,0.5,18.0,0.08118,0.0385,0.08775,0.02317
1/30/2021,08:00,3.2,13.0,0.0474,0.005889,0.04802,0.02284
1/30/2021,09:00,3.3000000000000003,16.0,0.1357,0.1488,0.1788,0.02368
1/30/2021,10:00,2.8000000000000003,19.0,0.1887,0.3001,0.3218,0.02355
1/30/2021,11:00,2.6,21.0,0.2176,0.3933,0.4361,0.02303
1/30/2021,12:00,2.6,22.0,0.2312,0.4387,0.5027,0.02261
1/30/2021,13:00,2.6,23.0,0.2331,0.4453,0.5131,0.02253
1/30/2021,14:00,2.5,22.0,0.224,0.4145,0.4662,0.02285
1/30/2021,15:00,1.8,21.0,0.2013,0.34,0.3676,0.02338
1/30/2021,16:00,1.0,18.0,0.1584,0.2098,0.2316,0.02372
1/30/2021,17:00,0.7000000000000001,17.0,0.08295,0.04107,0.09011,0.02318
1/31/2021,08:00,1.7000000000000002,13.0,0.04869,0.00655,0.04939,0.02285
1/31/2021,09:00,2.0,16.0,0.1368,0.1518,0.1812,0.02367
1/31/2021,10:00,1.8,19.0,0.1896,0.303,0.3249,0.02353
1/31/2021,11:00,1.8,20.0,0.2184,0.3959,0.4397,0.023
1/31/2021,12:00,1.8,21.0,0.2319,0.4412,0.5066,0.02257
1/31/2021,13:00,1.7000000000000002,22.0,0.2339,0.4479,0.5172,0.02249
1/31/2021,14:00,1.5,22.0,0.2248,0.4173,0.4703,0.02281
1/31/2021,15:00,1.2000000000000002,21.0,0.2023,0.3433,0.3715,0.02334
1/31/2021,16:00,0.9,18.0,0.1597,0.2136,0.2351,0.0237
1/31/2021,17:00,1.2000000000000002,7.0,0.08473,0.04372,0.0925,0.0232
2/1/2021,08:00,4.4,6.0,0.05002,0.007284,0.05082,0.02286
2/1/2021,09:00,4.6000000000000005,10.0,0.138,0.1548,0.1837,0.02365
2/1/2021,10:00,4.3,13.0,0.1906,0.3059,0.3282,0.0235
2/1/2021,11:00,3.6,16.0,0.2192,0.3985,0.4434,0.02296
2/1/2021,12:00,3.0,17.0,0.2326,0.4438,0.5106,0.02253
2/1/2021,13:00,2.7,18.0,0.2346,0.4505,0.5213,0.02245
2/1/2021,14:00,2.4000000000000004,18.0,0.2256,0.4201,0.4745,0.02277
2/1/2021,15:00,1.7000000000000002,17.0,0.2033,0.3465,0.3755,0.02331
2/1/2021,16:00,1.2000000000000002,14.0,0.161,0.2173,0.2386,0.02368
2/1/2021,17:00,1.3,10.0,0.0865,0.04645,0.09493,0.02321
2/2/2021,08:00,3.1,9.0,0.0514,0.008096,0.05231,0.02286
2/2/2021,09:00,2.8000000000000003,13.0,0.1392,0.1579,0.1863,0.02364
2/2/2021,10:00,2.3000000000000003,16.0,0.1915,0.3089,0.3315,0.02347
2/2/2021,11:00,1.7000000000000002,18.0,0.22,0.4012,0.4472,0.02292
2/2/2021,12:00,1.0,19.0,0.2334,0.4463,0.5146,0.02249
2/2/2021,13:00,0.7000000000000001,20.0,0.2354,0.4531,0.5255,0.02241
2/2/2021,14:00,1.2000000000000002,20.0,0.2265,0.423,0.4786,0.02273
2/2/2021,15:00,1.6,19.0,0.2043,0.3498,0.3795,0.02327
2/2/2021,16:00,1.5,15.0,0.1624,0.2211,0.2421,0.02366
2/2/2021,17:00,1.4,12.0,0.08827,0.04925,0.09738,0.02322
2/3/2021,08:00,2.8000000000000003,9.0,0.05283,0.008991,0.05387,0.02287
2/3/2021,09:00,1.7000000000000002,13.0,0.1404,0.1611,0.189,0.02363
2/3/2021,10:00,0.8,18.0,0.1925,0.3119,0.3349,0.02343
2/3/2021,11:00,0.9,20.0,0.2208,0.404,0.451,0.02288
2/3/2021,12:00,1.6,22.0,0.2341,0.4489,0.5187,0.02245
2/3/2021,13:00,2.1,23.0,0.2361,0.4557,0.5297,0.02237
2/3/2021,14:00,2.2,24.0,0.2273,0.4258,0.4829,0.02269
2/3/2021,15:00,1.8,22.0,0.2053,0.353,0.3835,0.02323
2/3/2021,16:00,1.3,18.0,0.1637,0.2249,0.2456,0.02363
2/3/2021,17:00,1.3,15.0,0.09003,0.05212,0.09986,0.02323
2/4/2021,08:00,3.6,13.0,0.05431,0.009976,0.05549,0.02288
2/4/2021,09:00,3.1,17.0,0.1417,0.1644,0.1918,0.02361
2/4/2021,10:00,2.6,21.0,0.1934,0.315,0.3384,0.0234
2/4/2021,11:00,1.8,24.0,0.2216,0.4067,0.455,0.02285
2/4/2021,12:00,1.2000000000000002,26.0,0.2349,0.4515,0.5229,0.0224
2/4/2021,13:00,0.7000000000000001,27.0,0.2369,0.4583,0.534,0.02232
2/4/2021,14:00,0.3,28.0,0.2282,0.4286,0.4871,0.02265
2/4/2021,15:00,0.2,27.0,0.2063,0.3563,0.3875,0.0232
2/4/2021,16:00,0.4,24.0,0.165,0.2287,0.2491,0.02361
2/4/2021,17:00,0.6000000000000001,22.0,0.09179,0.05505,0.1024,0.02323
2/5/2021,07:00,2.5,11.0,0.0,0.0,0.0,0.0
2/5/2021,08:00,3.0,16.0,0.05584,0.01106,0.05718,0.02289
2/5/2021,09:00,3.0,19.0,0.143,0.1678,0.1947,0.02359
2/5/2021,10:00,2.7,22.0,0.1944,0.3181,0.3419,0.02337
2/5/2021,11:00,2.1,24.0,0.2225,0.4095,0.4589,0.02281
2/5/2021,12:00,1.6,25.0,0.2357,0.4541,0.5271,0.02236
2/5/2021,13:00,1.4,26.0,0.2377,0.4609,0.5384,0.02228
2/5/2021,14:00,1.3,26.0,0.229,0.4314,0.4914,0.0226
2/5/2021,15:00,1.1,25.0,0.2073,0.3595,0.3916,0.02316
2/5/2021,16:00,0.9,22.0,0.1663,0.2324,0.2527,0.02359
