,Temperature,"Spectra: [ 280, 305, 330, 355, 380, ]"
2021-03-20 13:00:00-07:00,22.0,"[4.166184508156345e-22, 0.006165500559699334, 0.06574691863622424, 0.05317465040758487, 0.04385474181478954]"
2021-03-20 14:00:00-07:00,22.0,"[1.425617260586459e-22, 0.006073331566411272, 0.07873199629048568, 0.06567314842195043, 0.05321453497065526]"
2021-03-20 15:00:00-07:00,22.0,"[3.6718986432877683e-20, 0.006301931162971823, 0.12173822575850021, 0.10667065840642531, 0.08670228959146602]"
2021-03-20 16:00:00-07:00,21.0,"[2.6598498036682124e-21, 0.002730588682664759, 0.10576325873077097, 0.09740268975149508, 0.08143588045095115]"
2021-03-20 17:00:00-07:00,17.0,"[1.274952366344318e-22, 0.0002828349411444972, 0.04489605430075274, 0.045787242358640554, 0.04047077578202879]"
2021-03-20 18:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-20 19:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-20 20:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-20 21:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-20 22:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-20 23:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-21 00:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-21 01:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-21 02:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-21 03:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-21 04:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-21 05:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-21 06:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-21 07:00:00-07:00,12.0,"[1.0567353301434183e-23, 2.9217753936330794e-05, 0.014910951262916196, 0.0202221708912749, 0.02043751463462718]"
2021-03-21 08:00:00-07:00,16.0,"[9.281065822226303e-23, 0.0002180611767839827, 0.043143850865166616, 0.04498324834497207, 0.04027542147433008]"
2021-03-21 09:00:00-07:00,19.0,"[1.2779152065782338e-21, 0.0015574277695100404, 0.06914265984635809, 0.06429528173250532, 0.05411816796565035]"
2021-03-21 10:00:00-07:00,20.0,"[1.4197815488111396e-20, 0.003218233475153256, 0.06362959479288996, 0.0550414215488247, 0.04553528455965741]"
2021-03-21 11:00:00-07:00,21.0,"[9.901044266531269e-23, 0.004568991131468938, 0.05840315142325144, 0.04821546992665687, 0.04022245663517397]"
2021-03-21 12:00:00-07:00,22.0,"[3.733241221603879e-22, 0.005537575726777748, 0.059017731043124515, 0.04825257711173321, 0.040672674098723084]"
2021-03-21 13:00:00-07:00,23.0,"[4.323255172007656e-22, 0.005714169584596133, 0.060510781570289454, 0.04919643462669714, 0.040805645479513014]"
2021-03-21 14:00:00-07:00,24.0,"[1.3045021809330981e-22, 0.005409805179382383, 0.06949221759612478, 0.05809484538874016, 0.047233534963203344]"
2021-03-21 15:00:00-07:00,23.0,"[2.65941692034485e-20, 0.004340727232229392, 0.08290386810326739, 0.07260606526861135, 0.05900590607917443]"
2021-03-21 16:00:00-07:00,22.0,"[1.6917410248026988e-21, 0.0016967532308489112, 0.06463673184974586, 0.05948563736974027, 0.049725536062100936]"
2021-03-21 17:00:00-07:00,18.0,"[9.95648691630759e-23, 0.0002197547547339816, 0.03405863762703257, 0.03466174611501295, 0.030622042803435678]"
2021-03-21 18:00:00-07:00,15.0,"[1.9845780023223e-24, 5.786355888208885e-06, 0.003206720027050854, 0.00412269901179854, 0.004083928331039478]"
2021-03-21 19:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-21 20:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-21 21:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-21 22:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-21 23:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-22 00:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-22 01:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-22 02:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-22 03:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-22 04:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-22 05:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-22 06:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-22 07:00:00-07:00,13.0,"[9.173764320405626e-24, 2.6013137919021672e-05, 0.013517120949774815, 0.018173387540226724, 0.018316297262738868]"
2021-03-22 08:00:00-07:00,17.0,"[9.4057960098507e-23, 0.00021852353831329892, 0.04169169971741875, 0.04328883910804164, 0.03865878794754683]"
2021-03-22 09:00:00-07:00,21.0,"[1.264051169315872e-21, 0.001491378430360927, 0.06436459032998006, 0.05974175027212835, 0.050218028772780414]"
2021-03-22 10:00:00-07:00,23.0,"[1.4442173759437503e-20, 0.0030707425570030453, 0.059719757638716356, 0.05168376632341947, 0.04282709565939813]"
2021-03-22 11:00:00-07:00,24.0,"[9.234184502593538e-23, 0.004238788798483022, 0.053674521163510666, 0.044510776845699096, 0.037381756230115824]"
2021-03-22 12:00:00-07:00,25.0,"[3.9120498696922626e-22, 0.005115372410247509, 0.054190221533566174, 0.04464918046731213, 0.037976436261399134]"
2021-03-22 13:00:00-07:00,26.0,"[4.436853282778989e-22, 0.005209951354188811, 0.054824641175853436, 0.04486737493832464, 0.03753512072533973]"
2021-03-22 14:00:00-07:00,26.0,"[1.2102079591521984e-22, 0.004868736930880271, 0.062064989132519795, 0.052111760315713546, 0.04263143219387796]"
2021-03-22 15:00:00-07:00,25.0,"[2.4387389377076355e-20, 0.003784663928750516, 0.07140781846246652, 0.06247546674599304, 0.05075280575762364]"
2021-03-22 16:00:00-07:00,24.0,"[1.5566236077685049e-21, 0.0015245920814360948, 0.05715765268694326, 0.052529145632203525, 0.04388619279242434]"
2021-03-22 17:00:00-07:00,21.0,"[9.11313341040947e-23, 0.00020011804300812896, 0.03028869716013434, 0.03075028621163279, 0.02713084316245963]"
2021-03-22 18:00:00-07:00,18.0,"[2.019618544657809e-24, 5.8688461199257195e-06, 0.0032589292223006933, 0.0041714648572604585, 0.004124105800761552]"
2021-03-22 19:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-22 20:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-22 21:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-22 22:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-22 23:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-23 00:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-23 01:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-23 02:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-23 03:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-23 04:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-23 05:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-23 06:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-23 07:00:00-07:00,15.0,"[8.881066764803963e-24, 2.5615445852919577e-05, 0.013522153446163202, 0.01803463387795263, 0.018123327228456748]"
2021-03-23 08:00:00-07:00,19.0,"[9.730839106865754e-23, 0.00022362341121594354, 0.04111625526316713, 0.04248887251620722, 0.03788010524547282]"
2021-03-23 09:00:00-07:00,22.0,"[1.3080340512193751e-21, 0.0014925054892029554, 0.06263590725051472, 0.05803685047873612, 0.048725656655325716]"
2021-03-23 10:00:00-07:00,24.0,"[1.507599945531488e-20, 0.0030018351369260395, 0.05734177179056231, 0.04957077978674493, 0.041073303169857335]"
2021-03-23 11:00:00-07:00,25.0,"[9.549637560511488e-23, 0.004264491791732689, 0.053293427479543826, 0.04421937037038737, 0.03714872948733491]"
2021-03-23 12:00:00-07:00,26.0,"[4.455374855334194e-22, 0.0051647364314517195, 0.05410591249266962, 0.044509176686890875, 0.0377699303480501]"
2021-03-23 13:00:00-07:00,27.0,"[5.072685097636167e-22, 0.005322278906746561, 0.05547926072773003, 0.045393328251768235, 0.03794427053443987]"
2021-03-23 14:00:00-07:00,27.0,"[1.3146219604150021e-22, 0.005059188220289892, 0.0638375276732243, 0.053538431184812066, 0.04375348140397324]"
2021-03-23 15:00:00-07:00,27.0,"[2.7274339680128643e-20, 0.004023771885165832, 0.07508243777079249, 0.06563909307942126, 0.053293818693442796]"
2021-03-23 16:00:00-07:00,25.0,"[1.717616258379817e-21, 0.0016425140201704008, 0.060582837807089715, 0.0556077544340599, 0.046439264326821925]"
2021-03-23 17:00:00-07:00,22.0,"[1.0228781659370626e-22, 0.0002234758053569465, 0.03302751419416866, 0.033457929589924024, 0.029492747886709338]"
2021-03-23 18:00:00-07:00,20.0,"[2.2458178386096636e-24, 6.499569633579841e-06, 0.0036129077836890154, 0.004604704261863474, 0.00454352140772391]"
2021-03-23 19:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-23 20:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-23 21:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-23 22:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-23 23:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-24 00:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-24 01:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-24 02:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-24 03:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-24 04:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-24 05:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-24 06:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-24 07:00:00-07:00,14.0,"[1.0442257614637753e-23, 3.044220073465128e-05, 0.016297108200095906, 0.021557547931032643, 0.021596477579522794]"
2021-03-24 08:00:00-07:00,18.0,"[1.1826202160944727e-22, 0.00026902245990542283, 0.04760454684263308, 0.04899774735049468, 0.043562660629897755]"
2021-03-24 09:00:00-07:00,21.0,"[1.6013628726788863e-21, 0.001765571602937853, 0.07208674564513189, 0.06663595436406741, 0.05588908808722326]"
2021-03-24 10:00:00-07:00,24.0,"[3.8298041763275595e-20, 0.006904911440627872, 0.1287729542687539, 0.10948109597834654, 0.08900029920563124]"
2021-03-24 11:00:00-07:00,25.0,"[1.0423925980711045e-22, 0.004451451352290433, 0.054856754409148, 0.04533189868023002, 0.03798820057358331]"
2021-03-24 12:00:00-07:00,26.0,"[5.156523536336912e-22, 0.005299024871138954, 0.0549055315575784, 0.04503350608362988, 0.03810947855043512]"
2021-03-24 13:00:00-07:00,26.0,"[5.853623462283175e-22, 0.005501204378326267, 0.05678880465943886, 0.04630254867785799, 0.03858450704086878]"
2021-03-24 14:00:00-07:00,26.0,"[1.4761102269160396e-22, 0.00539457624111166, 0.06735716965461638, 0.05630206254390771, 0.04591197128379509]"
2021-03-24 15:00:00-07:00,25.0,"[3.1556891846184445e-20, 0.004423281642708537, 0.08155992337524387, 0.07118149961584873, 0.05774446878801552]"
2021-03-24 16:00:00-07:00,24.0,"[2.0201400739152375e-21, 0.0018854699869443698, 0.06845693465576266, 0.06273503023655927, 0.052341409099969906]"
2021-03-24 17:00:00-07:00,21.0,"[1.2027326272099836e-22, 0.0002614499808565329, 0.03773744734486727, 0.0381140376953369, 0.03355998881717533]"
2021-03-24 18:00:00-07:00,18.0,"[2.4815006829433422e-24, 7.150261683471055e-06, 0.0039760637896565755, 0.005045518301231905, 0.004968972366382827]"
2021-03-24 19:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-24 20:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-24 21:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-24 22:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-24 23:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-25 00:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-25 01:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-25 02:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-25 03:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-25 04:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-25 05:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-25 06:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-25 07:00:00-07:00,15.0,"[1.0306571773875184e-23, 3.0194792567384036e-05, 0.016358007938652032, 0.021464757763764865, 0.021435953693355117]"
2021-03-25 08:00:00-07:00,19.0,"[1.2152361904114985e-22, 0.00027381693835759645, 0.04660162888368068, 0.04779233233852685, 0.042407921059889137]"
2021-03-25 09:00:00-07:00,23.0,"[1.6811237939963702e-21, 0.0017893372568704646, 0.07113167014478426, 0.06562637799959263, 0.05499108208510058]"
2021-03-25 10:00:00-07:00,25.0,"[1.9855726440087405e-20, 0.0034307696041831915, 0.06326944933273387, 0.05438991255774781, 0.0449381159902556]"
2021-03-25 11:00:00-07:00,26.0,"[1.178526807370758e-22, 0.004768582077573992, 0.05803315314342344, 0.04778629019103017, 0.03989196523028072]"
2021-03-25 12:00:00-07:00,27.0,"[6.263793411849912e-22, 0.005728188789357651, 0.05867566587353096, 0.0478527729303464, 0.04030348012637448]"
2021-03-25 13:00:00-07:00,28.0,"[7.003156500596644e-22, 0.005912188433364464, 0.06040079417629267, 0.04905452532456303, 0.040712894209011405]"
2021-03-25 14:00:00-07:00,28.0,"[1.5481271777847102e-22, 0.005370971684900437, 0.06646308872123748, 0.05558191086045444, 0.04532778345920109]"
2021-03-25 15:00:00-07:00,27.0,"[3.1174896363937355e-20, 0.004156489753246704, 0.07577865971174791, 0.06605072808851721, 0.05357052582907004]"
2021-03-25 16:00:00-07:00,26.0,"[1.8709744686840367e-21, 0.0017044307765658143, 0.060964908696779625, 0.05580868444262148, 0.04654478714660587]"
2021-03-25 17:00:00-07:00,22.0,"[1.0637028677740037e-22, 0.00023010276259776284, 0.03242468776745653, 0.03270674689608916, 0.028759720482207422]"
2021-03-25 18:00:00-07:00,19.0,"[2.7277362102204587e-24, 7.82438184994871e-06, 0.00434981427773627, 0.005496263956875811, 0.005401674124364317]"
2021-03-25 19:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-25 20:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-25 21:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-25 22:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-25 23:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-26 00:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-26 01:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-26 02:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-26 03:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-26 04:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-26 05:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-26 06:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-26 07:00:00-07:00,17.0,"[9.747519164742548e-24, 2.858356756668964e-05, 0.015633943894103237, 0.02034945039053565, 0.020259642669570303]"
2021-03-26 08:00:00-07:00,20.0,"[1.1592439272551777e-22, 0.00025876522364490814, 0.04234806166702359, 0.0432438760711336, 0.03831197851318535]"
2021-03-26 09:00:00-07:00,23.0,"[3.316226638586992e-21, 0.0034007184780613965, 0.13155883445304556, 0.12095314425556969, 0.10112530870172814]"
2021-03-26 10:00:00-07:00,26.0,"[1.8521386368182378e-20, 0.0030113237001316677, 0.054687329504178914, 0.04716141200294906, 0.03912502515033711]"
2021-03-26 11:00:00-07:00,27.0,"[1.0963507784124792e-22, 0.004245183023024726, 0.05125060434217932, 0.0425820016419441, 0.03596167164935094]"
2021-03-26 12:00:00-07:00,28.0,"[6.52479794836145e-22, 0.005191556808545808, 0.052878260700644227, 0.04351368140897393, 0.03698995700375047]"
2021-03-26 13:00:00-07:00,29.0,"[7.423379127953736e-22, 0.005544163122898838, 0.056281695169544205, 0.04591334276637708, 0.03828563139527775]"
2021-03-26 14:00:00-07:00,29.0,"[1.704093780310886e-22, 0.0055835590198925885, 0.06841366525879808, 0.05709819768876429, 0.046485272790491486]"
2021-03-26 15:00:00-07:00,28.0,"[4.594386500539649e-20, 0.005822169283870741, 0.10498576519238585, 0.0914082527761019, 0.07405485494945473]"
2021-03-26 16:00:00-07:00,27.0,"[3.5420817683433065e-21, 0.003147041035680133, 0.11082004243908031, 0.10130065806502253, 0.08436246450724019]"
2021-03-26 17:00:00-07:00,23.0,"[1.6901130844620064e-22, 0.0003637489206776116, 0.05008658220457278, 0.0503646968438005, 0.04422736174692574]"
2021-03-26 18:00:00-07:00,20.0,"[2.7858145956406163e-24, 7.94920729371531e-06, 0.0044149371272420475, 0.005555306887878654, 0.005449068465901298]"
2021-03-26 19:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-26 20:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-26 21:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-26 22:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-26 23:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-27 00:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-27 01:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-27 02:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-27 03:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-27 04:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-27 05:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-27 06:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-27 07:00:00-07:00,17.0,"[1.4824666150192948e-23, 4.3365310923117394e-05, 0.023889113223380304, 0.030851952269829137, 0.030607333526101357]"
2021-03-27 08:00:00-07:00,20.0,"[2.1067910956592098e-22, 0.00046601020514221966, 0.07330963862687087, 0.07456398201006438, 0.06585971623020681]"
2021-03-27 09:00:00-07:00,23.0,"[3.6618213425124366e-21, 0.0036198057275481556, 0.13640505996998545, 0.12508185862965054, 0.10446332380722559]"
2021-03-27 10:00:00-07:00,25.0,"[5.352244305144328e-20, 0.007811751262014508, 0.1385924574908381, 0.11719136427655588, 0.0949596593431466]"
2021-03-27 11:00:00-07:00,26.0,"[2.275385544758888e-22, 0.007933404225080215, 0.09330984142927595, 0.07490861992759547, 0.06076033188735559]"
2021-03-27 12:00:00-07:00,27.0,"[1.1018649890529504e-21, 0.008258794164452181, 0.08201959924913345, 0.0652178007428294, 0.05334680668942264]"
2021-03-27 13:00:00-07:00,27.0,"[1.1239426263904247e-21, 0.007819976144320177, 0.07798535127375432, 0.06234268697522338, 0.05081998389673114]"
2021-03-27 14:00:00-07:00,27.0,"[4.0814490416578315e-22, 0.012412517900715927, 0.14959538575000553, 0.12264924942795784, 0.09767826954492981]"
2021-03-27 15:00:00-07:00,26.0,"[6.614613373680744e-20, 0.007969521119642442, 0.14227173048814581, 0.12371508610152247, 0.10015797136151718]"
2021-03-27 16:00:00-07:00,24.0,"[2.690348428072618e-21, 0.0023335401296315983, 0.08099689347407853, 0.07397902659316669, 0.06159486201484152]"
2021-03-27 17:00:00-07:00,21.0,"[1.7027338147516124e-22, 0.0003646647154271702, 0.049044428164615364, 0.04925350058016595, 0.04318999767687326]"
2021-03-27 18:00:00-07:00,17.0,"[3.2549420963716274e-24, 9.239983223033062e-06, 0.005122807457072832, 0.0064180397727182864, 0.006283760023535545]"
2021-03-27 19:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-27 20:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-27 21:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-27 22:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-27 23:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-28 00:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-28 01:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-28 02:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-28 03:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-28 04:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-28 05:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-28 06:00:00-07:00,8.0,"[nan, nan, nan, nan, nan]"
2021-03-28 07:00:00-07:00,12.0,"[1.0456313046781161e-23, 3.0438863857375812e-05, 0.016850454114279767, 0.021595400942488893, 0.021357296510024937]"
2021-03-28 08:00:00-07:00,15.0,"[1.318578741137061e-22, 0.0002892631503552661, 0.043713646452203755, 0.04433195596848048, 0.03908210410240918]"
2021-03-28 09:00:00-07:00,18.0,"[1.7714297095690937e-21, 0.0016897656419985656, 0.06210350928061162, 0.05690255841307584, 0.04751226428411219]"
2021-03-28 10:00:00-07:00,19.0,"[2.232470519847714e-20, 0.003156155993044393, 0.055503609716477297, 0.0477103515998977, 0.03956883641865834]"
2021-03-28 11:00:00-07:00,20.0,"[1.3688423258331541e-22, 0.004603573294012951, 0.05431461932221708, 0.0450091275207255, 0.0379277835790621]"
2021-03-28 12:00:00-07:00,21.0,"[8.750884884952199e-22, 0.005388358721738544, 0.05395296768396575, 0.04443336626260756, 0.037806674605281795]"
2021-03-28 13:00:00-07:00,22.0,"[9.16650677890222e-22, 0.0053772837356071, 0.053817048202600276, 0.0440922263584235, 0.037032965225344966]"
2021-03-28 14:00:00-07:00,22.0,"[1.8242911638862982e-22, 0.0053107009990652, 0.06402398272562812, 0.05351991698528158, 0.043724423617518784]"
2021-03-28 15:00:00-07:00,21.0,"[3.511141774367846e-20, 0.004030688348620961, 0.07125682853233778, 0.06196553461520617, 0.050204953465182174]"
2021-03-28 16:00:00-07:00,20.0,"[1.907367316814343e-21, 0.0016160223583751789, 0.05527494464655709, 0.05045393594160573, 0.042006868922185386]"
2021-03-28 17:00:00-07:00,17.0,"[1.1790028211824146e-22, 0.0002513193797176887, 0.03303033442091463, 0.033109364033381355, 0.029018268680216095]"
2021-03-28 18:00:00-07:00,14.0,"[3.32774816209555e-24, 9.396352739324e-06, 0.0051977030438092545, 0.006485495671991046, 0.006337125738126928]"
2021-03-28 19:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-28 20:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-28 21:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-28 22:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-28 23:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-29 00:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-29 01:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-29 02:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-29 03:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-29 04:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-29 05:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-29 06:00:00-07:00,8.0,"[nan, nan, nan, nan, nan]"
2021-03-29 07:00:00-07:00,12.0,"[1.0285474551858526e-23, 2.9739644634351644e-05, 0.016506463484718285, 0.020992383689646447, 0.02068779569190855]"
2021-03-29 08:00:00-07:00,15.0,"[1.269300285978211e-22, 0.0002760825188764355, 0.040079265795958344, 0.04048501148787116, 0.035661443552970344]"
2021-03-29 09:00:00-07:00,17.0,"[1.7874626708746622e-21, 0.0016419157277676284, 0.05887591388898969, 0.053831808542556675, 0.044906026852457204]"
2021-03-29 10:00:00-07:00,19.0,"[2.3896449838849027e-20, 0.003149954259756285, 0.05458488463785972, 0.046900731715893165, 0.038893793381945485]"
2021-03-29 11:00:00-07:00,21.0,"[1.5222526978983191e-22, 0.0047326771136467615, 0.05516545088602102, 0.045622068775888154, 0.03836502308770016]"
2021-03-29 12:00:00-07:00,22.0,"[1.0265249828983468e-21, 0.005612979769785527, 0.05560707382315109, 0.04561651956140606, 0.03870518390053443]"
2021-03-29 13:00:00-07:00,23.0,"[1.0805900105462122e-21, 0.00570640695982905, 0.056587166370072446, 0.04618465042288161, 0.03861081638653979]"
2021-03-29 14:00:00-07:00,24.0,"[1.9141282244305258e-22, 0.0052273135302018, 0.06251668149612494, 0.052261234543109866, 0.0427312798778393]"
2021-03-29 15:00:00-07:00,23.0,"[3.75814937595675e-20, 0.00410566237035657, 0.07177509555596757, 0.06235782890037219, 0.050489852315004094]"
2021-03-29 16:00:00-07:00,22.0,"[2.1398492727292494e-21, 0.00176880148108784, 0.05967797232111553, 0.054391038469517435, 0.045244347858325214]"
2021-03-29 17:00:00-07:00,19.0,"[1.2386353645178276e-22, 0.0002628047222378622, 0.033748833056815405, 0.03375784151880375, 0.029544109919462484]"
2021-03-29 18:00:00-07:00,16.0,"[3.617897107783066e-24, 1.0157673704016898e-05, 0.005603552752105374, 0.006961276386806185, 0.006790387023639048]"
2021-03-29 19:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-29 20:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-29 21:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-29 22:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-29 23:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-30 00:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-30 01:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-30 02:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-30 03:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-30 04:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-30 05:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-03-30 06:00:00-07:00,7.0,"[nan, nan, nan, nan, nan]"
2021-03-30 07:00:00-07:00,11.0,"[1.1010456217200842e-23, 3.157844389789477e-05, 0.01753164931655342, 0.02212996441987985, 0.02173646300831976]"
2021-03-30 08:00:00-07:00,15.0,"[1.3439397296782213e-22, 0.00028989595985615016, 0.04042984337004832, 0.040711500469183565, 0.03576815067386119]"
2021-03-30 09:00:00-07:00,19.0,"[1.8707059941008993e-21, 0.0016532870121443264, 0.05782533294100914, 0.05275195758503323, 0.04393601421525385]"
2021-03-30 10:00:00-07:00,22.0,"[2.5223723426304017e-20, 0.0031038404564346323, 0.052968427207990804, 0.04548846436810117, 0.03776480239808741]"
